timestamp,camera,image_path,label_path,n_cows,datetime_cdt,split
1690303541,cam_3,data\raw\visual_data\images\0725\cam_3\1690303541_11-45-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690303541_11-45-41.txt,10,2023-07-25 11:45:41,train
1690303556,cam_3,data\raw\visual_data\images\0725\cam_3\1690303556_11-45-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690303556_11-45-56.txt,10,2023-07-25 11:45:56,train
1690303571,cam_3,data\raw\visual_data\images\0725\cam_3\1690303571_11-46-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690303571_11-46-11.txt,9,2023-07-25 11:46:11,train
1690303586,cam_3,data\raw\visual_data\images\0725\cam_3\1690303586_11-46-26.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690303586_11-46-26.txt,10,2023-07-25 11:46:26,train
1690303601,cam_3,data\raw\visual_data\images\0725\cam_3\1690303601_11-46-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690303601_11-46-41.txt,12,2023-07-25 11:46:41,train
1690303616,cam_3,data\raw\visual_data\images\0725\cam_3\1690303616_11-46-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690303616_11-46-56.txt,12,2023-07-25 11:46:56,train
1690303631,cam_3,data\raw\visual_data\images\0725\cam_3\1690303631_11-47-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690303631_11-47-11.txt,12,2023-07-25 11:47:11,train
1690303646,cam_3,data\raw\visual_data\images\0725\cam_3\1690303646_11-47-26.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690303646_11-47-26.txt,12,2023-07-25 11:47:26,train
1690303661,cam_3,data\raw\visual_data\images\0725\cam_3\1690303661_11-47-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690303661_11-47-41.txt,12,2023-07-25 11:47:41,train
1690303676,cam_3,data\raw\visual_data\images\0725\cam_3\1690303676_11-47-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690303676_11-47-56.txt,12,2023-07-25 11:47:56,train
1690303691,cam_3,data\raw\visual_data\images\0725\cam_3\1690303691_11-48-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690303691_11-48-11.txt,11,2023-07-25 11:48:11,train
1690303706,cam_3,data\raw\visual_data\images\0725\cam_3\1690303706_11-48-26.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690303706_11-48-26.txt,11,2023-07-25 11:48:26,train
1690303721,cam_3,data\raw\visual_data\images\0725\cam_3\1690303721_11-48-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690303721_11-48-41.txt,11,2023-07-25 11:48:41,train
1690303736,cam_3,data\raw\visual_data\images\0725\cam_3\1690303736_11-48-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690303736_11-48-56.txt,11,2023-07-25 11:48:56,train
1690303751,cam_3,data\raw\visual_data\images\0725\cam_3\1690303751_11-49-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690303751_11-49-11.txt,11,2023-07-25 11:49:11,train
1690303766,cam_3,data\raw\visual_data\images\0725\cam_3\1690303766_11-49-26.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690303766_11-49-26.txt,11,2023-07-25 11:49:26,train
1690303781,cam_3,data\raw\visual_data\images\0725\cam_3\1690303781_11-49-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690303781_11-49-41.txt,11,2023-07-25 11:49:41,train
1690303796,cam_3,data\raw\visual_data\images\0725\cam_3\1690303796_11-49-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690303796_11-49-56.txt,11,2023-07-25 11:49:56,train
1690303811,cam_3,data\raw\visual_data\images\0725\cam_3\1690303811_11-50-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690303811_11-50-11.txt,11,2023-07-25 11:50:11,train
1690303826,cam_3,data\raw\visual_data\images\0725\cam_3\1690303826_11-50-26.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690303826_11-50-26.txt,11,2023-07-25 11:50:26,train
1690303841,cam_3,data\raw\visual_data\images\0725\cam_3\1690303841_11-50-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690303841_11-50-41.txt,11,2023-07-25 11:50:41,train
1690303856,cam_3,data\raw\visual_data\images\0725\cam_3\1690303856_11-50-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690303856_11-50-56.txt,11,2023-07-25 11:50:56,train
1690303871,cam_3,data\raw\visual_data\images\0725\cam_3\1690303871_11-51-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690303871_11-51-11.txt,11,2023-07-25 11:51:11,train
1690303886,cam_3,data\raw\visual_data\images\0725\cam_3\1690303886_11-51-26.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690303886_11-51-26.txt,11,2023-07-25 11:51:26,train
1690303901,cam_3,data\raw\visual_data\images\0725\cam_3\1690303901_11-51-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690303901_11-51-41.txt,11,2023-07-25 11:51:41,train
1690303916,cam_3,data\raw\visual_data\images\0725\cam_3\1690303916_11-51-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690303916_11-51-56.txt,11,2023-07-25 11:51:56,train
1690303931,cam_3,data\raw\visual_data\images\0725\cam_3\1690303931_11-52-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690303931_11-52-11.txt,12,2023-07-25 11:52:11,train
1690303946,cam_3,data\raw\visual_data\images\0725\cam_3\1690303946_11-52-26.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690303946_11-52-26.txt,12,2023-07-25 11:52:26,train
1690303961,cam_3,data\raw\visual_data\images\0725\cam_3\1690303961_11-52-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690303961_11-52-41.txt,12,2023-07-25 11:52:41,train
1690303976,cam_3,data\raw\visual_data\images\0725\cam_3\1690303976_11-52-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690303976_11-52-56.txt,13,2023-07-25 11:52:56,train
1690303991,cam_3,data\raw\visual_data\images\0725\cam_3\1690303991_11-53-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690303991_11-53-11.txt,13,2023-07-25 11:53:11,train
1690304006,cam_3,data\raw\visual_data\images\0725\cam_3\1690304006_11-53-26.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304006_11-53-26.txt,12,2023-07-25 11:53:26,train
1690304021,cam_3,data\raw\visual_data\images\0725\cam_3\1690304021_11-53-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304021_11-53-41.txt,13,2023-07-25 11:53:41,train
1690304036,cam_3,data\raw\visual_data\images\0725\cam_3\1690304036_11-53-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304036_11-53-56.txt,12,2023-07-25 11:53:56,train
1690304051,cam_3,data\raw\visual_data\images\0725\cam_3\1690304051_11-54-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304051_11-54-11.txt,12,2023-07-25 11:54:11,train
1690304066,cam_3,data\raw\visual_data\images\0725\cam_3\1690304066_11-54-26.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304066_11-54-26.txt,12,2023-07-25 11:54:26,train
1690304081,cam_3,data\raw\visual_data\images\0725\cam_3\1690304081_11-54-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304081_11-54-41.txt,11,2023-07-25 11:54:41,train
1690304096,cam_3,data\raw\visual_data\images\0725\cam_3\1690304096_11-54-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304096_11-54-56.txt,10,2023-07-25 11:54:56,train
1690304111,cam_3,data\raw\visual_data\images\0725\cam_3\1690304111_11-55-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304111_11-55-11.txt,11,2023-07-25 11:55:11,train
1690304126,cam_3,data\raw\visual_data\images\0725\cam_3\1690304126_11-55-26.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304126_11-55-26.txt,11,2023-07-25 11:55:26,train
1690304141,cam_3,data\raw\visual_data\images\0725\cam_3\1690304141_11-55-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304141_11-55-41.txt,11,2023-07-25 11:55:41,train
1690304156,cam_3,data\raw\visual_data\images\0725\cam_3\1690304156_11-55-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304156_11-55-56.txt,11,2023-07-25 11:55:56,train
1690304171,cam_3,data\raw\visual_data\images\0725\cam_3\1690304171_11-56-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304171_11-56-11.txt,11,2023-07-25 11:56:11,train
1690304186,cam_3,data\raw\visual_data\images\0725\cam_3\1690304186_11-56-26.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304186_11-56-26.txt,11,2023-07-25 11:56:26,train
1690304201,cam_3,data\raw\visual_data\images\0725\cam_3\1690304201_11-56-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304201_11-56-41.txt,11,2023-07-25 11:56:41,train
1690304216,cam_3,data\raw\visual_data\images\0725\cam_3\1690304216_11-56-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304216_11-56-56.txt,11,2023-07-25 11:56:56,train
1690304231,cam_3,data\raw\visual_data\images\0725\cam_3\1690304231_11-57-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304231_11-57-11.txt,11,2023-07-25 11:57:11,train
1690304246,cam_3,data\raw\visual_data\images\0725\cam_3\1690304246_11-57-26.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304246_11-57-26.txt,10,2023-07-25 11:57:26,train
1690304261,cam_3,data\raw\visual_data\images\0725\cam_3\1690304261_11-57-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304261_11-57-41.txt,11,2023-07-25 11:57:41,train
1690304276,cam_3,data\raw\visual_data\images\0725\cam_3\1690304276_11-57-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304276_11-57-56.txt,12,2023-07-25 11:57:56,train
1690304291,cam_3,data\raw\visual_data\images\0725\cam_3\1690304291_11-58-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304291_11-58-11.txt,12,2023-07-25 11:58:11,train
1690304306,cam_3,data\raw\visual_data\images\0725\cam_3\1690304306_11-58-26.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304306_11-58-26.txt,12,2023-07-25 11:58:26,train
1690304321,cam_3,data\raw\visual_data\images\0725\cam_3\1690304321_11-58-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304321_11-58-41.txt,12,2023-07-25 11:58:41,train
1690304336,cam_3,data\raw\visual_data\images\0725\cam_3\1690304336_11-58-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304336_11-58-56.txt,12,2023-07-25 11:58:56,train
1690304351,cam_3,data\raw\visual_data\images\0725\cam_3\1690304351_11-59-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304351_11-59-11.txt,12,2023-07-25 11:59:11,train
1690304366,cam_3,data\raw\visual_data\images\0725\cam_3\1690304366_11-59-26.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304366_11-59-26.txt,12,2023-07-25 11:59:26,train
1690304381,cam_3,data\raw\visual_data\images\0725\cam_3\1690304381_11-59-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304381_11-59-41.txt,12,2023-07-25 11:59:41,train
1690304396,cam_3,data\raw\visual_data\images\0725\cam_3\1690304396_11-59-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304396_11-59-56.txt,12,2023-07-25 11:59:56,train
1690304411,cam_3,data\raw\visual_data\images\0725\cam_3\1690304411_12-00-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304411_12-00-11.txt,12,2023-07-25 12:00:11,train
1690304426,cam_3,data\raw\visual_data\images\0725\cam_3\1690304426_12-00-26.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304426_12-00-26.txt,12,2023-07-25 12:00:26,train
1690304441,cam_3,data\raw\visual_data\images\0725\cam_3\1690304441_12-00-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304441_12-00-41.txt,12,2023-07-25 12:00:41,train
1690304456,cam_3,data\raw\visual_data\images\0725\cam_3\1690304456_12-00-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304456_12-00-56.txt,12,2023-07-25 12:00:56,train
1690304471,cam_3,data\raw\visual_data\images\0725\cam_3\1690304471_12-01-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304471_12-01-11.txt,12,2023-07-25 12:01:11,train
1690304486,cam_3,data\raw\visual_data\images\0725\cam_3\1690304486_12-01-26.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304486_12-01-26.txt,11,2023-07-25 12:01:26,train
1690304501,cam_3,data\raw\visual_data\images\0725\cam_3\1690304501_12-01-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304501_12-01-41.txt,11,2023-07-25 12:01:41,train
1690304516,cam_3,data\raw\visual_data\images\0725\cam_3\1690304516_12-01-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304516_12-01-56.txt,11,2023-07-25 12:01:56,train
1690304531,cam_3,data\raw\visual_data\images\0725\cam_3\1690304531_12-02-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304531_12-02-11.txt,11,2023-07-25 12:02:11,train
1690304546,cam_3,data\raw\visual_data\images\0725\cam_3\1690304546_12-02-26.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304546_12-02-26.txt,12,2023-07-25 12:02:26,train
1690304561,cam_3,data\raw\visual_data\images\0725\cam_3\1690304561_12-02-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304561_12-02-41.txt,12,2023-07-25 12:02:41,train
1690304576,cam_3,data\raw\visual_data\images\0725\cam_3\1690304576_12-02-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304576_12-02-56.txt,12,2023-07-25 12:02:56,train
1690304591,cam_3,data\raw\visual_data\images\0725\cam_3\1690304591_12-03-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304591_12-03-11.txt,12,2023-07-25 12:03:11,train
1690304606,cam_3,data\raw\visual_data\images\0725\cam_3\1690304606_12-03-26.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304606_12-03-26.txt,12,2023-07-25 12:03:26,train
1690304621,cam_3,data\raw\visual_data\images\0725\cam_3\1690304621_12-03-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304621_12-03-41.txt,12,2023-07-25 12:03:41,train
1690304636,cam_3,data\raw\visual_data\images\0725\cam_3\1690304636_12-03-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304636_12-03-56.txt,12,2023-07-25 12:03:56,train
1690304651,cam_3,data\raw\visual_data\images\0725\cam_3\1690304651_12-04-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304651_12-04-11.txt,12,2023-07-25 12:04:11,train
1690304666,cam_3,data\raw\visual_data\images\0725\cam_3\1690304666_12-04-26.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304666_12-04-26.txt,12,2023-07-25 12:04:26,train
1690304681,cam_3,data\raw\visual_data\images\0725\cam_3\1690304681_12-04-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304681_12-04-41.txt,12,2023-07-25 12:04:41,train
1690304696,cam_3,data\raw\visual_data\images\0725\cam_3\1690304696_12-04-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304696_12-04-56.txt,12,2023-07-25 12:04:56,train
1690304711,cam_3,data\raw\visual_data\images\0725\cam_3\1690304711_12-05-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304711_12-05-11.txt,12,2023-07-25 12:05:11,train
1690304726,cam_3,data\raw\visual_data\images\0725\cam_3\1690304726_12-05-26.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304726_12-05-26.txt,12,2023-07-25 12:05:26,train
1690304741,cam_3,data\raw\visual_data\images\0725\cam_3\1690304741_12-05-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304741_12-05-41.txt,12,2023-07-25 12:05:41,train
1690304756,cam_3,data\raw\visual_data\images\0725\cam_3\1690304756_12-05-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304756_12-05-56.txt,12,2023-07-25 12:05:56,train
1690304771,cam_3,data\raw\visual_data\images\0725\cam_3\1690304771_12-06-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304771_12-06-11.txt,12,2023-07-25 12:06:11,train
1690304786,cam_3,data\raw\visual_data\images\0725\cam_3\1690304786_12-06-26.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304786_12-06-26.txt,12,2023-07-25 12:06:26,train
1690304801,cam_3,data\raw\visual_data\images\0725\cam_3\1690304801_12-06-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304801_12-06-41.txt,12,2023-07-25 12:06:41,train
1690304816,cam_3,data\raw\visual_data\images\0725\cam_3\1690304816_12-06-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304816_12-06-56.txt,12,2023-07-25 12:06:56,train
1690304831,cam_3,data\raw\visual_data\images\0725\cam_3\1690304831_12-07-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304831_12-07-11.txt,12,2023-07-25 12:07:11,train
1690304846,cam_3,data\raw\visual_data\images\0725\cam_3\1690304846_12-07-26.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304846_12-07-26.txt,12,2023-07-25 12:07:26,train
1690304861,cam_3,data\raw\visual_data\images\0725\cam_3\1690304861_12-07-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304861_12-07-41.txt,12,2023-07-25 12:07:41,train
1690304876,cam_3,data\raw\visual_data\images\0725\cam_3\1690304876_12-07-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304876_12-07-56.txt,12,2023-07-25 12:07:56,train
1690304891,cam_3,data\raw\visual_data\images\0725\cam_3\1690304891_12-08-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304891_12-08-11.txt,12,2023-07-25 12:08:11,train
1690304906,cam_3,data\raw\visual_data\images\0725\cam_3\1690304906_12-08-26.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304906_12-08-26.txt,12,2023-07-25 12:08:26,train
1690304921,cam_3,data\raw\visual_data\images\0725\cam_3\1690304921_12-08-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304921_12-08-41.txt,12,2023-07-25 12:08:41,train
1690304936,cam_3,data\raw\visual_data\images\0725\cam_3\1690304936_12-08-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304936_12-08-56.txt,12,2023-07-25 12:08:56,train
1690304951,cam_3,data\raw\visual_data\images\0725\cam_3\1690304951_12-09-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304951_12-09-11.txt,12,2023-07-25 12:09:11,train
1690304966,cam_3,data\raw\visual_data\images\0725\cam_3\1690304966_12-09-26.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304966_12-09-26.txt,12,2023-07-25 12:09:26,train
1690304981,cam_3,data\raw\visual_data\images\0725\cam_3\1690304981_12-09-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304981_12-09-41.txt,12,2023-07-25 12:09:41,train
1690304996,cam_3,data\raw\visual_data\images\0725\cam_3\1690304996_12-09-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690304996_12-09-56.txt,12,2023-07-25 12:09:56,train
1690305011,cam_3,data\raw\visual_data\images\0725\cam_3\1690305011_12-10-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305011_12-10-11.txt,12,2023-07-25 12:10:11,train
1690305026,cam_3,data\raw\visual_data\images\0725\cam_3\1690305026_12-10-26.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305026_12-10-26.txt,12,2023-07-25 12:10:26,train
1690305041,cam_3,data\raw\visual_data\images\0725\cam_3\1690305041_12-10-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305041_12-10-41.txt,12,2023-07-25 12:10:41,train
1690305056,cam_3,data\raw\visual_data\images\0725\cam_3\1690305056_12-10-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305056_12-10-56.txt,12,2023-07-25 12:10:56,train
1690305071,cam_3,data\raw\visual_data\images\0725\cam_3\1690305071_12-11-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305071_12-11-11.txt,12,2023-07-25 12:11:11,train
1690305086,cam_3,data\raw\visual_data\images\0725\cam_3\1690305086_12-11-26.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305086_12-11-26.txt,12,2023-07-25 12:11:26,train
1690305101,cam_3,data\raw\visual_data\images\0725\cam_3\1690305101_12-11-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305101_12-11-41.txt,12,2023-07-25 12:11:41,train
1690305116,cam_3,data\raw\visual_data\images\0725\cam_3\1690305116_12-11-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305116_12-11-56.txt,12,2023-07-25 12:11:56,train
1690305131,cam_3,data\raw\visual_data\images\0725\cam_3\1690305131_12-12-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305131_12-12-11.txt,12,2023-07-25 12:12:11,train
1690305146,cam_3,data\raw\visual_data\images\0725\cam_3\1690305146_12-12-26.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305146_12-12-26.txt,12,2023-07-25 12:12:26,train
1690305161,cam_3,data\raw\visual_data\images\0725\cam_3\1690305161_12-12-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305161_12-12-41.txt,12,2023-07-25 12:12:41,train
1690305176,cam_3,data\raw\visual_data\images\0725\cam_3\1690305176_12-12-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305176_12-12-56.txt,12,2023-07-25 12:12:56,train
1690305191,cam_3,data\raw\visual_data\images\0725\cam_3\1690305191_12-13-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305191_12-13-11.txt,12,2023-07-25 12:13:11,train
1690305206,cam_3,data\raw\visual_data\images\0725\cam_3\1690305206_12-13-26.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305206_12-13-26.txt,12,2023-07-25 12:13:26,train
1690305221,cam_3,data\raw\visual_data\images\0725\cam_3\1690305221_12-13-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305221_12-13-41.txt,12,2023-07-25 12:13:41,train
1690305236,cam_3,data\raw\visual_data\images\0725\cam_3\1690305236_12-13-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305236_12-13-56.txt,12,2023-07-25 12:13:56,train
1690305251,cam_3,data\raw\visual_data\images\0725\cam_3\1690305251_12-14-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305251_12-14-11.txt,12,2023-07-25 12:14:11,train
1690305266,cam_3,data\raw\visual_data\images\0725\cam_3\1690305266_12-14-26.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305266_12-14-26.txt,12,2023-07-25 12:14:26,train
1690305281,cam_3,data\raw\visual_data\images\0725\cam_3\1690305281_12-14-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305281_12-14-41.txt,12,2023-07-25 12:14:41,train
1690305296,cam_3,data\raw\visual_data\images\0725\cam_3\1690305296_12-14-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305296_12-14-56.txt,12,2023-07-25 12:14:56,train
1690305311,cam_3,data\raw\visual_data\images\0725\cam_3\1690305311_12-15-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305311_12-15-11.txt,12,2023-07-25 12:15:11,train
1690305326,cam_3,data\raw\visual_data\images\0725\cam_3\1690305326_12-15-26.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305326_12-15-26.txt,13,2023-07-25 12:15:26,train
1690305341,cam_3,data\raw\visual_data\images\0725\cam_3\1690305341_12-15-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305341_12-15-41.txt,13,2023-07-25 12:15:41,train
1690305356,cam_3,data\raw\visual_data\images\0725\cam_3\1690305356_12-15-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305356_12-15-56.txt,13,2023-07-25 12:15:56,train
1690305371,cam_3,data\raw\visual_data\images\0725\cam_3\1690305371_12-16-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305371_12-16-11.txt,13,2023-07-25 12:16:11,train
1690305386,cam_3,data\raw\visual_data\images\0725\cam_3\1690305386_12-16-26.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305386_12-16-26.txt,13,2023-07-25 12:16:26,train
1690305401,cam_3,data\raw\visual_data\images\0725\cam_3\1690305401_12-16-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305401_12-16-41.txt,13,2023-07-25 12:16:41,train
1690305416,cam_3,data\raw\visual_data\images\0725\cam_3\1690305416_12-16-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305416_12-16-56.txt,13,2023-07-25 12:16:56,train
1690305431,cam_3,data\raw\visual_data\images\0725\cam_3\1690305431_12-17-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305431_12-17-11.txt,13,2023-07-25 12:17:11,train
1690305446,cam_3,data\raw\visual_data\images\0725\cam_3\1690305446_12-17-26.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305446_12-17-26.txt,12,2023-07-25 12:17:26,train
1690305461,cam_3,data\raw\visual_data\images\0725\cam_3\1690305461_12-17-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305461_12-17-41.txt,13,2023-07-25 12:17:41,train
1690305476,cam_3,data\raw\visual_data\images\0725\cam_3\1690305476_12-17-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305476_12-17-56.txt,13,2023-07-25 12:17:56,train
1690305491,cam_3,data\raw\visual_data\images\0725\cam_3\1690305491_12-18-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305491_12-18-11.txt,13,2023-07-25 12:18:11,train
1690305506,cam_3,data\raw\visual_data\images\0725\cam_3\1690305506_12-18-26.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305506_12-18-26.txt,13,2023-07-25 12:18:26,train
1690305521,cam_3,data\raw\visual_data\images\0725\cam_3\1690305521_12-18-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305521_12-18-41.txt,13,2023-07-25 12:18:41,train
1690305536,cam_3,data\raw\visual_data\images\0725\cam_3\1690305536_12-18-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305536_12-18-56.txt,13,2023-07-25 12:18:56,train
1690305551,cam_3,data\raw\visual_data\images\0725\cam_3\1690305551_12-19-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305551_12-19-11.txt,13,2023-07-25 12:19:11,train
1690305566,cam_3,data\raw\visual_data\images\0725\cam_3\1690305566_12-19-26.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305566_12-19-26.txt,13,2023-07-25 12:19:26,train
1690305581,cam_3,data\raw\visual_data\images\0725\cam_3\1690305581_12-19-41.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305581_12-19-41.txt,12,2023-07-25 12:19:41,train
1690305596,cam_3,data\raw\visual_data\images\0725\cam_3\1690305596_12-19-56.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305596_12-19-56.txt,12,2023-07-25 12:19:56,train
1690305611,cam_3,data\raw\visual_data\images\0725\cam_3\1690305611_12-20-11.jpg,data\raw\visual_data\labels\combined\0725\cam_3\1690305611_12-20-11.txt,12,2023-07-25 12:20:11,train
